centroid_x,centroid_y,date,location,state,total_active_cases
101.60970034811322,3.1403508514905627,29/04/2025,"E8. BU PJU 6 BU 1 (TERES 2) [JLN 1/2 - 1/8],E8. BU PJU 6 BU 10 (TERES 1) [JLN 10/1- 10/10]",SELANGOR,2
101.647499633137,3.153325299349311,29/04/2025,BUKIT DAMANSARA (DESA DAMANSARA CONDOMINIUM),WILAYAH PERSEKUTUAN,1
101.60902002281875,3.0776539064500006,30/04/2025,"E11. SRI PJS 10 APT KAYANGAN,E11. SRI PJS 8 MENTARI COURT",SELANGOR,2
101.62252830826162,3.077667452750001,30/04/2025,E11. SRI PJS 5 TMN DESA RIA (PST KOMERSIAL) [JLN PJS 5/27-5/30],SELANGOR,1
101.69072534994233,3.090248245653846,30/04/2025,"KUCHAI ENTREPRENEURS PARK (JALAN 2/116B),LILY APARTMENT",WILAYAH PERSEKUTUAN,2
101.67435475237266,3.106004493130433,30/04/2025,PPR SRI PANTAI,WILAYAH PERSEKUTUAN,1
101.66197134562813,3.111420923693463,30/04/2025,"PANTAI PANORAMA KONDO,THE PARK RESIDENCES (BANGSAR SOUTH),VISTA ANGKASA (BLOK 3,4,5,6,7,8)",WILAYAH PERSEKUTUAN,3
101.67887683935349,3.1290259098232527,30/04/2025,"FLAT SRI PAHANG,JALAN THAMBY ABDULLAH,KUARTERS KTMB (BLOK 2,4, 6, 8),MENARA PUTERI KONDO",WILAYAH PERSEKUTUAN,4
101.66915700138414,3.133242148481711,30/04/2025,BANGSAR BARU (JLN TERASEK 4-6),WILAYAH PERSEKUTUAN,1
101.60970034811322,3.1403508514905627,30/04/2025,"E8. BU PJU 6 BU 1 (TERES 2) [JLN 1/2 - 1/8],E8. BU PJU 6 BU 10 (TERES 1) [JLN 10/1- 10/10]",SELANGOR,2
101.647499633137,3.153325299349311,30/04/2025,BUKIT DAMANSARA (DESA DAMANSARA CONDOMINIUM),WILAYAH PERSEKUTUAN,1
101.60815486161268,3.1657529277323926,30/04/2025,E6. BL PJU 8 METROPOLITAN SQUARE KONDO,SELANGOR,1
101.62474710853081,3.0805958615513687,01/05/2025,"E11. SRI PJS 5 TMN DESA RIA (PST KOMERSIAL) [JLN PJS 5/27-5/30],E11. SRI PJS 6 FLAT DESA MENTARI 1 (BLOK 1 , 2 , 3),E11. SRI PJS 6 FLAT DESA MENTARI 2 (BLOK 4 , 5 , 6)",SELANGOR,3
101.69072534994233,3.090248245653846,01/05/2025,"KUCHAI ENTREPRENEURS PARK (JALAN 2/116B),LILY APARTMENT",WILAYAH PERSEKUTUAN,2
101.66772014266166,3.1093084050150352,01/05/2025,"FLAT TMN BUKIT ANGKASA (BLOK 8 & BLOK 10-15),FLAT TMN BUKIT ANGKASA (BLOK 9 & BLOK 16-20),PANTAI PANORAMA KONDO,PPR SRI PANTAI,THE GOODWOOD RESIDENCE,THE PARK RESIDENCES (BANGSAR SOUTH),VISTA ANGKASA (BLOK 3,4,5,6,7,8)",WILAYAH PERSEKUTUAN,7
101.6772110969091,3.1296229319212077,01/05/2025,"FLAT SRI PAHANG,KUARTERS KTMB (BLOK 2,4, 6, 8)",WILAYAH PERSEKUTUAN,2
101.66915700138414,3.133242148481711,01/05/2025,BANGSAR BARU (JLN TERASEK 4-6),WILAYAH PERSEKUTUAN,1
101.61169383681126,3.1381736373453792,01/05/2025,"E8. BU PJU 6 BU 1 (TERES 2) [JLN 1/2 - 1/8],E8. BU PJU 6 BU 10 (TERES 1) [JLN 10/1- 10/10],E8. BU PJU 6A KG SG KAYU ARA (121 RESIDENCES) SITE,E8. BU PJU 6A KG SG KAYU ARA 4 [JLN MASJID]",SELANGOR,4
101.647499633137,3.153325299349311,01/05/2025,BUKIT DAMANSARA (DESA DAMANSARA CONDOMINIUM),WILAYAH PERSEKUTUAN,1
101.60815486161268,3.1657529277323926,01/05/2025,E6. BL PJU 8 METROPOLITAN SQUARE KONDO,SELANGOR,1
101.62474710853081,3.0805958615513687,02/05/2025,"E11. SRI PJS 5 TMN DESA RIA (PST KOMERSIAL) [JLN PJS 5/27-5/30],E11. SRI PJS 6 FLAT DESA MENTARI 1 (BLOK 1 , 2 , 3),E11. SRI PJS 6 FLAT DESA MENTARI 2 (BLOK 4 , 5 , 6)",SELANGOR,3
101.69072534994233,3.090248245653846,02/05/2025,"KUCHAI ENTREPRENEURS PARK (JALAN 2/116B),LILY APARTMENT",WILAYAH PERSEKUTUAN,2
101.66772014266166,3.1093084050150352,02/05/2025,"FLAT TMN BUKIT ANGKASA (BLOK 8 & BLOK 10-15),FLAT TMN BUKIT ANGKASA (BLOK 9 & BLOK 16-20),PANTAI PANORAMA KONDO,PPR SRI PANTAI,THE GOODWOOD RESIDENCE,THE PARK RESIDENCES (BANGSAR SOUTH),VISTA ANGKASA (BLOK 3,4,5,6,7,8)",WILAYAH PERSEKUTUAN,7
101.6772110969091,3.1296229319212077,02/05/2025,"FLAT SRI PAHANG,KUARTERS KTMB (BLOK 2,4, 6, 8)",WILAYAH PERSEKUTUAN,2
101.66915700138414,3.133242148481711,02/05/2025,BANGSAR BARU (JLN TERASEK 4-6),WILAYAH PERSEKUTUAN,1
101.61169383681126,3.1381736373453792,02/05/2025,"E8. BU PJU 6 BU 1 (TERES 2) [JLN 1/2 - 1/8],E8. BU PJU 6 BU 10 (TERES 1) [JLN 10/1- 10/10],E8. BU PJU 6A KG SG KAYU ARA (121 RESIDENCES) SITE,E8. BU PJU 6A KG SG KAYU ARA 4 [JLN MASJID]",SELANGOR,4
101.647499633137,3.153325299349311,02/05/2025,BUKIT DAMANSARA (DESA DAMANSARA CONDOMINIUM),WILAYAH PERSEKUTUAN,1
101.60815486161268,3.1657529277323926,02/05/2025,E6. BL PJU 8 METROPOLITAN SQUARE KONDO,SELANGOR,1
101.62704292212806,3.0837032526097525,03/05/2025,"E11. SRI PJS 6 FLAT DESA MENTARI 1 (BLOK 1 , 2 , 3),E11. SRI PJS 6 FLAT DESA MENTARI 2 (BLOK 4 , 5 , 6)",SELANGOR,2
101.69072534994233,3.090248245653846,03/05/2025,"KUCHAI ENTREPRENEURS PARK (JALAN 2/116B),LILY APARTMENT",WILAYAH PERSEKUTUAN,2
101.66772014266166,3.1093084050150352,03/05/2025,"FLAT TMN BUKIT ANGKASA (BLOK 8 & BLOK 10-15),FLAT TMN BUKIT ANGKASA (BLOK 9 & BLOK 16-20),PANTAI PANORAMA KONDO,PPR SRI PANTAI,THE GOODWOOD RESIDENCE,THE PARK RESIDENCES (BANGSAR SOUTH),VISTA ANGKASA (BLOK 3,4,5,6,7,8)",WILAYAH PERSEKUTUAN,7
101.6772110969091,3.1296229319212077,03/05/2025,"FLAT SRI PAHANG,KUARTERS KTMB (BLOK 2,4, 6, 8)",WILAYAH PERSEKUTUAN,2
101.66915700138414,3.133242148481711,03/05/2025,BANGSAR BARU (JLN TERASEK 4-6),WILAYAH PERSEKUTUAN,1
101.61169383681126,3.1381736373453792,03/05/2025,"E8. BU PJU 6 BU 1 (TERES 2) [JLN 1/2 - 1/8],E8. BU PJU 6 BU 10 (TERES 1) [JLN 10/1- 10/10],E8. BU PJU 6A KG SG KAYU ARA (121 RESIDENCES) SITE,E8. BU PJU 6A KG SG KAYU ARA 4 [JLN MASJID]",SELANGOR,4
101.64749961849334,3.1533760958999983,03/05/2025,BUKIT DAMANSARA (DESA DAMANSARA CONDOMINIUM),WILAYAH PERSEKUTUAN,1
101.60815486161268,3.1657529277323926,03/05/2025,E6. BL PJU 8 METROPOLITAN SQUARE KONDO,SELANGOR,1
101.62704292212806,3.0837032526097525,04/05/2025,"E11. SRI PJS 6 FLAT DESA MENTARI 1 (BLOK 1 , 2 , 3),E11. SRI PJS 6 FLAT DESA MENTARI 2 (BLOK 4 , 5 , 6)",SELANGOR,2
101.69072534994233,3.090248245653846,04/05/2025,"KUCHAI ENTREPRENEURS PARK (JALAN 2/116B),LILY APARTMENT",WILAYAH PERSEKUTUAN,2
101.66871278020396,3.1083644546657205,04/05/2025,"FLAT TMN BUKIT ANGKASA (BLOK 8 & BLOK 10-15),FLAT TMN BUKIT ANGKASA (BLOK 9 & BLOK 16-20),PANTAI PANORAMA KONDO,PPR SRI PANTAI,THE GOODWOOD RESIDENCE,THE PARK RESIDENCES (BANGSAR SOUTH)",WILAYAH PERSEKUTUAN,6
101.6772110969091,3.1296229319212077,04/05/2025,"FLAT SRI PAHANG,KUARTERS KTMB (BLOK 2,4, 6, 8)",WILAYAH PERSEKUTUAN,2
101.66915700138414,3.133242148481711,04/05/2025,BANGSAR BARU (JLN TERASEK 4-6),WILAYAH PERSEKUTUAN,1
101.61169383681126,3.1381736373453792,04/05/2025,"E8. BU PJU 6 BU 1 (TERES 2) [JLN 1/2 - 1/8],E8. BU PJU 6 BU 10 (TERES 1) [JLN 10/1- 10/10],E8. BU PJU 6A KG SG KAYU ARA (121 RESIDENCES) SITE,E8. BU PJU 6A KG SG KAYU ARA 4 [JLN MASJID]",SELANGOR,4
101.64749961849334,3.1533760958999983,04/05/2025,BUKIT DAMANSARA (DESA DAMANSARA CONDOMINIUM),WILAYAH PERSEKUTUAN,1
101.60815486161268,3.1657529277323926,04/05/2025,E6. BL PJU 8 METROPOLITAN SQUARE KONDO,SELANGOR,1
101.62523039959822,3.0825960758883904,05/05/2025,"E11. SRI PJS 5 (VERANDO RESIDENCE),E11. SRI PJS 5 TMN DESA RIA (TERES 3)[JLN PJS 5/3 , 5/4 , 5/5 , 5/6, 5/6A, 5/7],E11. SRI PJS 6 FLAT DESA MENTARI 1 (BLOK 1 , 2 , 3),E11. SRI PJS 6 FLAT DESA MENTARI 2 (BLOK 4 , 5 , 6)",SELANGOR,4
101.69072534994233,3.090248245653846,05/05/2025,"KUCHAI ENTREPRENEURS PARK (JALAN 2/116B),LILY APARTMENT",WILAYAH PERSEKUTUAN,2
101.66871278020396,3.1083644546657205,05/05/2025,"FLAT TMN BUKIT ANGKASA (BLOK 8 & BLOK 10-15),FLAT TMN BUKIT ANGKASA (BLOK 9 & BLOK 16-20),PANTAI PANORAMA KONDO,PPR SRI PANTAI,THE GOODWOOD RESIDENCE,THE PARK RESIDENCES (BANGSAR SOUTH)",WILAYAH PERSEKUTUAN,6
101.6772110969091,3.1296229319212077,05/05/2025,"FLAT SRI PAHANG,KUARTERS KTMB (BLOK 2,4, 6, 8)",WILAYAH PERSEKUTUAN,2
101.66915700138414,3.133242148481711,05/05/2025,BANGSAR BARU (JLN TERASEK 4-6),WILAYAH PERSEKUTUAN,1
101.61169383681126,3.1381736373453792,05/05/2025,"E8. BU PJU 6 BU 1 (TERES 2) [JLN 1/2 - 1/8],E8. BU PJU 6 BU 10 (TERES 1) [JLN 10/1- 10/10],E8. BU PJU 6A KG SG KAYU ARA (121 RESIDENCES) SITE,E8. BU PJU 6A KG SG KAYU ARA 4 [JLN MASJID]",SELANGOR,4
101.64749961849334,3.1533760958999983,05/05/2025,BUKIT DAMANSARA (DESA DAMANSARA CONDOMINIUM),WILAYAH PERSEKUTUAN,1
101.60815486161268,3.1657529277323926,05/05/2025,E6. BL PJU 8 METROPOLITAN SQUARE KONDO,SELANGOR,1
101.62373774339041,3.084381048773972,06/05/2025,"E11. SRI PJS 5 (VERANDO RESIDENCE),E11. SRI PJS 5 TMN DESA RIA (TERES 3)[JLN PJS 5/3 , 5/4 , 5/5 , 5/6, 5/6A, 5/7],E11. SRI PJS 6 FLAT DESA MENTARI 1 (BLOK 1 , 2 , 3),E11. SRI PJS 6 FLAT DESA MENTARI 2 (BLOK 4 , 5 , 6),E9. KT SS 9A 2 ( JLN 9A/1,2,4,13,14,15,16,18,19 ),E9. KT SS 9A PARK 51 BOULEVARD",SELANGOR,6
101.69072534994233,3.090248245653846,06/05/2025,"KUCHAI ENTREPRENEURS PARK (JALAN 2/116B),LILY APARTMENT",WILAYAH PERSEKUTUAN,2
101.66871278020396,3.1083644546657205,06/05/2025,"FLAT TMN BUKIT ANGKASA (BLOK 8 & BLOK 10-15),FLAT TMN BUKIT ANGKASA (BLOK 9 & BLOK 16-20),PANTAI PANORAMA KONDO,PPR SRI PANTAI,THE GOODWOOD RESIDENCE,THE PARK RESIDENCES (BANGSAR SOUTH)",WILAYAH PERSEKUTUAN,6
101.68229722617764,3.117795448250004,06/05/2025,"SRI LANGIT CONDO TAMAN SEPUTEH,TAMAN SEPUTEH ( SBHGN JLN SEPUTEH, JALAN 6&7)",WILAYAH PERSEKUTUAN,2
101.6772110969091,3.1296229319212077,06/05/2025,"FLAT SRI PAHANG,KUARTERS KTMB (BLOK 2,4, 6, 8)",WILAYAH PERSEKUTUAN,2
101.66927813442948,3.13347207216667,06/05/2025,BANGSAR BARU (JLN TERASEK 4-6),WILAYAH PERSEKUTUAN,1
101.61169383681126,3.1381736373453792,06/05/2025,"E8. BU PJU 6 BU 1 (TERES 2) [JLN 1/2 - 1/8],E8. BU PJU 6 BU 10 (TERES 1) [JLN 10/1- 10/10],E8. BU PJU 6A KG SG KAYU ARA (121 RESIDENCES) SITE,E8. BU PJU 6A KG SG KAYU ARA 4 [JLN MASJID]",SELANGOR,4
101.64749961849334,3.1533760958999983,06/05/2025,BUKIT DAMANSARA (DESA DAMANSARA CONDOMINIUM),WILAYAH PERSEKUTUAN,1
101.60815486161268,3.1657529277323926,06/05/2025,E6. BL PJU 8 METROPOLITAN SQUARE KONDO,SELANGOR,1
101.62373774339041,3.084381048773972,07/05/2025,"E11. SRI PJS 5 (VERANDO RESIDENCE),E11. SRI PJS 5 TMN DESA RIA (TERES 3)[JLN PJS 5/3 , 5/4 , 5/5 , 5/6, 5/6A, 5/7],E11. SRI PJS 6 FLAT DESA MENTARI 1 (BLOK 1 , 2 , 3),E11. SRI PJS 6 FLAT DESA MENTARI 2 (BLOK 4 , 5 , 6),E9. KT SS 9A 2 ( JLN 9A/1,2,4,13,14,15,16,18,19 ),E9. KT SS 9A PARK 51 BOULEVARD",SELANGOR,6
101.69072534994233,3.090248245653846,07/05/2025,"KUCHAI ENTREPRENEURS PARK (JALAN 2/116B),LILY APARTMENT",WILAYAH PERSEKUTUAN,2
101.66861284521349,3.1083790019634825,07/05/2025,"FLAT TMN BUKIT ANGKASA (BLOK 8 & BLOK 10-15),FLAT TMN BUKIT ANGKASA (BLOK 9 & BLOK 16-20),PANTAI PANORAMA KONDO,PPR SRI PANTAI,THE GOODWOOD RESIDENCE,THE PARK RESIDENCES (BANGSAR SOUTH)",WILAYAH PERSEKUTUAN,6
101.68195081405848,3.117115344175441,07/05/2025,"SRI LANGIT CONDO TAMAN SEPUTEH,TAMAN SEPUTEH ( SBHGN JLN SEPUTEH, JALAN 6&7),TAMAN SEPUTEH (JALAN 1-5)",WILAYAH PERSEKUTUAN,3
101.6772110969091,3.1296229319212077,07/05/2025,"FLAT SRI PAHANG,KUARTERS KTMB (BLOK 2,4, 6, 8)",WILAYAH PERSEKUTUAN,2
101.66927813442948,3.13347207216667,07/05/2025,BANGSAR BARU (JLN TERASEK 4-6),WILAYAH PERSEKUTUAN,1
101.61169383681126,3.1381736373453792,07/05/2025,"E8. BU PJU 6 BU 1 (TERES 2) [JLN 1/2 - 1/8],E8. BU PJU 6 BU 10 (TERES 1) [JLN 10/1- 10/10],E8. BU PJU 6A KG SG KAYU ARA (121 RESIDENCES) SITE,E8. BU PJU 6A KG SG KAYU ARA 4 [JLN MASJID]",SELANGOR,4
101.64749961849334,3.1533760958999983,07/05/2025,BUKIT DAMANSARA (DESA DAMANSARA CONDOMINIUM),WILAYAH PERSEKUTUAN,1
101.60815486161268,3.1657529277323926,07/05/2025,E6. BL PJU 8 METROPOLITAN SQUARE KONDO,SELANGOR,1
101.62554408088353,3.0837966498636376,08/05/2025,"E11. SRI PJS 5 (VERANDO RESIDENCE),E11. SRI PJS 5 TMN DESA RIA (TERES 3)[JLN PJS 5/3 , 5/4 , 5/5 , 5/6, 5/6A, 5/7],E11. SRI PJS 6 FLAT DESA MENTARI 1 (BLOK 1 , 2 , 3),E11. SRI PJS 6 FLAT DESA MENTARI 2 (BLOK 4 , 5 , 6),E12. TM PJS 2 APPT TAMAN MEDAN JAYA,E12. TM PJS 2C TMN MEDAN (TERES 4) [JLN PJS 2C/11,2C/11A,B,C,D,F,G,H,J,K,L,28,2],E9. KT SS 9A 2 ( JLN 9A/1,2,4,13,14,15,16,18,19 ),E9. KT SS 9A PARK 51 BOULEVARD",SELANGOR,8
101.69072534994233,3.090248245653846,08/05/2025,"KUCHAI ENTREPRENEURS PARK (JALAN 2/116B),LILY APARTMENT",WILAYAH PERSEKUTUAN,2
101.61354129125948,3.0900204947468404,08/05/2025,"E9. KT SS 8 APT KELANA IMPIAN,E9. KT SS 8 FLAT PKNS",SELANGOR,2
101.66635313463668,3.109554545384891,08/05/2025,"FLAT TMN BUKIT ANGKASA (BLOK 8 & BLOK 10-15),FLAT TMN BUKIT ANGKASA (BLOK 9 & BLOK 16-20),PANTAI PANORAMA KONDO,THE GOODWOOD RESIDENCE,THE PARK RESIDENCES (BANGSAR SOUTH)",WILAYAH PERSEKUTUAN,5
101.68139614469732,3.1171211443189204,08/05/2025,"SRI LANGIT CONDO TAMAN SEPUTEH,TAMAN SEPUTEH ( SBHGN JLN SEPUTEH, JALAN 6&7),TAMAN SEPUTEH (JALAN 1-5)",WILAYAH PERSEKUTUAN,3
101.6772110969091,3.1296229319212077,08/05/2025,"FLAT SRI PAHANG,KUARTERS KTMB (BLOK 2,4, 6, 8)",WILAYAH PERSEKUTUAN,2
101.61169383681126,3.1381736373453792,08/05/2025,"E8. BU PJU 6 BU 1 (TERES 2) [JLN 1/2 - 1/8],E8. BU PJU 6 BU 10 (TERES 1) [JLN 10/1- 10/10],E8. BU PJU 6A KG SG KAYU ARA (121 RESIDENCES) SITE,E8. BU PJU 6A KG SG KAYU ARA 4 [JLN MASJID]",SELANGOR,4
101.64749963313699,3.1534253136575385,08/05/2025,BUKIT DAMANSARA (DESA DAMANSARA CONDOMINIUM),WILAYAH PERSEKUTUAN,1
101.60815486161268,3.1657529277323926,08/05/2025,E6. BL PJU 8 METROPOLITAN SQUARE KONDO,SELANGOR,1
101.62554421558049,3.083575041439656,09/05/2025,"E11. SRI PJS 5 (VERANDO RESIDENCE),E11. SRI PJS 5 TMN DESA RIA (TERES 3)[JLN PJS 5/3 , 5/4 , 5/5 , 5/6, 5/6A, 5/7],E11. SRI PJS 5 TMN DESA RIA (VILLARIA CONDO),E11. SRI PJS 6 FLAT DESA MENTARI 1 (BLOK 1 , 2 , 3),E11. SRI PJS 6 FLAT DESA MENTARI 2 (BLOK 4 , 5 , 6),E12. TM PJS 2 APPT TAMAN MEDAN JAYA,E12. TM PJS 2C TMN MEDAN (TERES 4) [JLN PJS 2C/11,2C/11A,B,C,D,F,G,H,J,K,L,28,2],E9. KT SS 9A 2 ( JLN 9A/1,2,4,13,14,15,16,18,19 ),E9. KT SS 9A PARK 51 BOULEVARD",SELANGOR,9
101.69072534994233,3.090248245653846,09/05/2025,"KUCHAI ENTREPRENEURS PARK (JALAN 2/116B),LILY APARTMENT",WILAYAH PERSEKUTUAN,2
101.61354129125948,3.0900204947468404,09/05/2025,"E9. KT SS 8 APT KELANA IMPIAN,E9. KT SS 8 FLAT PKNS",SELANGOR,2
101.66635313463668,3.109554545384891,09/05/2025,"FLAT TMN BUKIT ANGKASA (BLOK 8 & BLOK 10-15),FLAT TMN BUKIT ANGKASA (BLOK 9 & BLOK 16-20),PANTAI PANORAMA KONDO,THE GOODWOOD RESIDENCE,THE PARK RESIDENCES (BANGSAR SOUTH)",WILAYAH PERSEKUTUAN,5
101.68139614469732,3.1171211443189204,09/05/2025,"SRI LANGIT CONDO TAMAN SEPUTEH,TAMAN SEPUTEH ( SBHGN JLN SEPUTEH, JALAN 6&7),TAMAN SEPUTEH (JALAN 1-5)",WILAYAH PERSEKUTUAN,3
101.6772110969091,3.1296229319212077,09/05/2025,"FLAT SRI PAHANG,KUARTERS KTMB (BLOK 2,4, 6, 8)",WILAYAH PERSEKUTUAN,2
101.61387294691215,3.1356175184189174,09/05/2025,"E8. BU PJU 6A KG SG KAYU ARA (121 RESIDENCES) SITE,E8. BU PJU 6A KG SG KAYU ARA 4 [JLN MASJID]",SELANGOR,2
101.64749963313699,3.1534253136575385,09/05/2025,BUKIT DAMANSARA (DESA DAMANSARA CONDOMINIUM),WILAYAH PERSEKUTUAN,1
101.60815486161268,3.1657529277323926,09/05/2025,E6. BL PJU 8 METROPOLITAN SQUARE KONDO,SELANGOR,1
101.62554421558049,3.083575041439656,10/05/2025,"E11. SRI PJS 5 (VERANDO RESIDENCE),E11. SRI PJS 5 TMN DESA RIA (TERES 3)[JLN PJS 5/3 , 5/4 , 5/5 , 5/6, 5/6A, 5/7],E11. SRI PJS 5 TMN DESA RIA (VILLARIA CONDO),E11. SRI PJS 6 FLAT DESA MENTARI 1 (BLOK 1 , 2 , 3),E11. SRI PJS 6 FLAT DESA MENTARI 2 (BLOK 4 , 5 , 6),E12. TM PJS 2 APPT TAMAN MEDAN JAYA,E12. TM PJS 2C TMN MEDAN (TERES 4) [JLN PJS 2C/11,2C/11A,B,C,D,F,G,H,J,K,L,28,2],E9. KT SS 9A 2 ( JLN 9A/1,2,4,13,14,15,16,18,19 ),E9. KT SS 9A PARK 51 BOULEVARD",SELANGOR,9
101.69072534994233,3.090248245653846,10/05/2025,"KUCHAI ENTREPRENEURS PARK (JALAN 2/116B),LILY APARTMENT",WILAYAH PERSEKUTUAN,2
101.61354129125948,3.0900204947468404,10/05/2025,"E9. KT SS 8 APT KELANA IMPIAN,E9. KT SS 8 FLAT PKNS",SELANGOR,2
101.6800123411097,3.1029130729612944,10/05/2025,"DESA PERMAI KONDO,PAPILLON DESAHILL CONDO",WILAYAH PERSEKUTUAN,2
101.66635313463668,3.109554545384891,10/05/2025,"FLAT TMN BUKIT ANGKASA (BLOK 8 & BLOK 10-15),FLAT TMN BUKIT ANGKASA (BLOK 9 & BLOK 16-20),PANTAI PANORAMA KONDO,THE GOODWOOD RESIDENCE,THE PARK RESIDENCES (BANGSAR SOUTH)",WILAYAH PERSEKUTUAN,5
101.68139614469732,3.1171211443189204,10/05/2025,"SRI LANGIT CONDO TAMAN SEPUTEH,TAMAN SEPUTEH ( SBHGN JLN SEPUTEH, JALAN 6&7),TAMAN SEPUTEH (JALAN 1-5)",WILAYAH PERSEKUTUAN,3
101.67338861589263,3.124435709630869,10/05/2025,ASRAMA UNIKL ( JLN TANDUK ),WILAYAH PERSEKUTUAN,1
101.61387294691215,3.1356175184189174,10/05/2025,"E8. BU PJU 6A KG SG KAYU ARA (121 RESIDENCES) SITE,E8. BU PJU 6A KG SG KAYU ARA 4 [JLN MASJID]",SELANGOR,2
101.64749963313699,3.1534253136575385,10/05/2025,BUKIT DAMANSARA (DESA DAMANSARA CONDOMINIUM),WILAYAH PERSEKUTUAN,1
101.60815486161268,3.1657529277323926,10/05/2025,E6. BL PJU 8 METROPOLITAN SQUARE KONDO,SELANGOR,1
101.62554421558049,3.083575041439656,11/05/2025,"E11. SRI PJS 5 (VERANDO RESIDENCE),E11. SRI PJS 5 TMN DESA RIA (TERES 3)[JLN PJS 5/3 , 5/4 , 5/5 , 5/6, 5/6A, 5/7],E11. SRI PJS 5 TMN DESA RIA (VILLARIA CONDO),E11. SRI PJS 6 FLAT DESA MENTARI 1 (BLOK 1 , 2 , 3),E11. SRI PJS 6 FLAT DESA MENTARI 2 (BLOK 4 , 5 , 6),E12. TM PJS 2 APPT TAMAN MEDAN JAYA,E12. TM PJS 2C TMN MEDAN (TERES 4) [JLN PJS 2C/11,2C/11A,B,C,D,F,G,H,J,K,L,28,2],E9. KT SS 9A 2 ( JLN 9A/1,2,4,13,14,15,16,18,19 ),E9. KT SS 9A PARK 51 BOULEVARD",SELANGOR,9
101.69072534994233,3.090248245653846,11/05/2025,"KUCHAI ENTREPRENEURS PARK (JALAN 2/116B),LILY APARTMENT",WILAYAH PERSEKUTUAN,2
101.61354129125948,3.0900204947468404,11/05/2025,"E9. KT SS 8 APT KELANA IMPIAN,E9. KT SS 8 FLAT PKNS",SELANGOR,2
101.6800123411097,3.1029130729612944,11/05/2025,"DESA PERMAI KONDO,PAPILLON DESAHILL CONDO",WILAYAH PERSEKUTUAN,2
101.66635313463668,3.109554545384891,11/05/2025,"FLAT TMN BUKIT ANGKASA (BLOK 8 & BLOK 10-15),FLAT TMN BUKIT ANGKASA (BLOK 9 & BLOK 16-20),PANTAI PANORAMA KONDO,THE GOODWOOD RESIDENCE,THE PARK RESIDENCES (BANGSAR SOUTH)",WILAYAH PERSEKUTUAN,5
101.68139614469732,3.1171211443189204,11/05/2025,"SRI LANGIT CONDO TAMAN SEPUTEH,TAMAN SEPUTEH ( SBHGN JLN SEPUTEH, JALAN 6&7),TAMAN SEPUTEH (JALAN 1-5)",WILAYAH PERSEKUTUAN,3
101.67217558732966,3.1243229733076925,11/05/2025,"ASRAMA UNIKL ( JLN TANDUK ),BANGSAR HEIGHT KONDO",WILAYAH PERSEKUTUAN,2
101.61387294691215,3.1356175184189174,11/05/2025,"E8. BU PJU 6A KG SG KAYU ARA (121 RESIDENCES) SITE,E8. BU PJU 6A KG SG KAYU ARA 4 [JLN MASJID]",SELANGOR,2
101.64749963313699,3.1534253136575385,11/05/2025,BUKIT DAMANSARA (DESA DAMANSARA CONDOMINIUM),WILAYAH PERSEKUTUAN,1
101.60815486161268,3.1657529277323926,11/05/2025,E6. BL PJU 8 METROPOLITAN SQUARE KONDO,SELANGOR,1
101.62554421558049,3.083575041439656,12/05/2025,"E11. SRI PJS 5 (VERANDO RESIDENCE),E11. SRI PJS 5 TMN DESA RIA (TERES 3)[JLN PJS 5/3 , 5/4 , 5/5 , 5/6, 5/6A, 5/7],E11. SRI PJS 5 TMN DESA RIA (VILLARIA CONDO),E11. SRI PJS 6 FLAT DESA MENTARI 1 (BLOK 1 , 2 , 3),E11. SRI PJS 6 FLAT DESA MENTARI 2 (BLOK 4 , 5 , 6),E12. TM PJS 2 APPT TAMAN MEDAN JAYA,E12. TM PJS 2C TMN MEDAN (TERES 4) [JLN PJS 2C/11,2C/11A,B,C,D,F,G,H,J,K,L,28,2],E9. KT SS 9A 2 ( JLN 9A/1,2,4,13,14,15,16,18,19 ),E9. KT SS 9A PARK 51 BOULEVARD",SELANGOR,9
101.61354129125948,3.0900204947468404,12/05/2025,"E9. KT SS 8 APT KELANA IMPIAN,E9. KT SS 8 FLAT PKNS",SELANGOR,2
101.6800123411097,3.1029130729612944,12/05/2025,"DESA PERMAI KONDO,PAPILLON DESAHILL CONDO",WILAYAH PERSEKUTUAN,2
101.66635313463668,3.109554545384891,12/05/2025,"FLAT TMN BUKIT ANGKASA (BLOK 8 & BLOK 10-15),FLAT TMN BUKIT ANGKASA (BLOK 9 & BLOK 16-20),PANTAI PANORAMA KONDO,THE GOODWOOD RESIDENCE,THE PARK RESIDENCES (BANGSAR SOUTH)",WILAYAH PERSEKUTUAN,5
101.6102626725951,3.1122062687361955,12/05/2025,"E9. KT SS 2 (1) [JLN SS 2/1-2/4, 2/4A,4B, 2/5-2/23, 2/25, 2/25A]",SELANGOR,1
101.68139614469732,3.1171211443189204,12/05/2025,"SRI LANGIT CONDO TAMAN SEPUTEH,TAMAN SEPUTEH ( SBHGN JLN SEPUTEH, JALAN 6&7),TAMAN SEPUTEH (JALAN 1-5)",WILAYAH PERSEKUTUAN,3
101.67217558732966,3.1243229733076925,12/05/2025,"ASRAMA UNIKL ( JLN TANDUK ),BANGSAR HEIGHT KONDO",WILAYAH PERSEKUTUAN,2
